كد درس,نام درس,نوع درس,تعداد واحد نظري,تعداد واحد عملي,كد ارائه کلاس درس,نام كلاس درس,زمانبندي تشکيل کلاس,استاد,ساير اساتيد,حداكثر ظرفيت,تعداد ثبت نامي تاکنون,زمان امتحان,مكان برگزاري,مقطع ارائه درس,نوع ارائه,سطح ارائه,دانشجويان مجاز به اخذ کلاس,گروه آموزشی,دانشکده,واحد,استان
1050141457,فیزیک‌ عمومی‌,نظري,2,0,2207,,0,,,15,,1404/03/26 از 10:30 تا 12:00,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1050130047,ریاضی عمومی,نظري,3,0,2206,,0,,,15,,1404/03/20 از 10:00 تا 12:00,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي علوم تربيتي(7116321),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1050106458,اصول و فنون مشاوره و راهنمایی,نظري,2,0,2209,,0,,,15,,1404/03/25 از 13:00 تا 15:00,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي علوم تربيتي(7116321),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1050161300,کلیات‌ روشهاوفنون‌تدریس‌,نظري,3,0,2205,,0,,,15,,1404/03/17 از 08:00 تا 09:30,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي علوم تربيتي(7116321),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55024,روانشناسی عمومی (جبرانی),نظري,2,0,2204,,0,,,15,,1404/03/21 از 08:00 تا 09:30,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي علوم تربيتي(7116321),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55169,تغذیه و بهداشت مواد غذایی (جبرانی),نظري,2,0,2203,,0,,,15,,1404/03/29 از 13:00 تا 15:00,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي علوم تربيتي(7116321),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55106,بیماری های شایع کودکان (جبرانی),نظري,2,0,2202,,0,,,10,,1404/03/20 از 13:00 تا 15:00,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي علوم تربيتي(7116321),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1050104672,اصول‌سرپرستی‌,نظري,2,0,2237,,0,,,10,,1404/03/29 از 08:00 تا 09:30,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي مهارتي فرهنگ و هنر(7116394),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1050104672,اصول‌سرپرستی‌,نظري,2,0,2236,,0,,,10,,1404/03/29 از 08:00 تا 09:30,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي مهارتي فرهنگ و هنر(7116394),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1050104672,اصول‌سرپرستی‌,نظري,2,0,2235,,0,,,10,,1404/03/29 از 08:00 تا 09:30,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي مهارتي فرهنگ و هنر(7116394),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5746156275,کارآفرینی,نظري_عملي,2,1,2234,,0,,,10,,1404/03/17 از 08:00 تا 09:30,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5746156275,کارآفرینی,نظري_عملي,2,1,2233,,0,,,10,,1404/03/17 از 10:30 تا 12:00,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5746156275,کارآفرینی,نظري_عملي,2,1,2232,,0,,,10,,1404/03/17 از 08:00 تا 09:30,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5746156275,کارآفرینی,نظري_عملي,2,1,2231,,0,,,10,,1404/03/17 از 10:30 تا 12:00,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55198,زیست شناسی (جبرانی),نظري,3,0,2201,,0,,,20,,1404/03/18 از 08:00 تا 09:30,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي علوم تربيتي(7116321),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5889205925,اصول سرپرستی در مراکز پیش از دبستان,نظري,2,0,163411129,,0,,,10,,1404/03/29 از 08:00 تا 09:30,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي مهارتي فرهنگ و هنر(7116394),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5889205925,اصول سرپرستی در مراکز پیش از دبستان,نظري,2,0,163411128,,0,,,10,,1404/03/29 از 08:00 تا 09:30,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي مهارتي فرهنگ و هنر(7116394),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5889205925,اصول سرپرستی در مراکز پیش از دبستان,نظري,2,0,163411127,,0,,,10,,1404/03/29 از 08:00 تا 09:30,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي مهارتي فرهنگ و هنر(7116394),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5889156275,کارآفرینی,كارگاهي,1,1,3391,,0,,,10,,1404/03/17 از 08:00 تا 09:30,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5889156275,کارآفرینی,كارگاهي,1,1,3390,,0,,,10,,1404/03/17 از 10:30 تا 12:00,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5889156275,کارآفرینی,كارگاهي,1,1,3389,,0,,,10,,1404/03/17 از 08:00 تا 09:30,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5889156275,کارآفرینی,كارگاهي,1,1,3388,,0,,,10,,1404/03/17 از 10:30 تا 12:00,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55004,زبان انگلیسی (پیش نیاز دانشگاهی),نظري,2,0,3387,,0,,,10,,1404/03/23 از 17:00 تا 18:30,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55004,زبان انگلیسی (پیش نیاز دانشگاهی),نظري,2,0,3386,,0,,,10,,1404/03/23 از 17:00 تا 18:30,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55004,زبان انگلیسی (پیش نیاز دانشگاهی),نظري,2,0,3385,,0,,,10,,1404/03/23 از 17:00 تا 18:30,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55004,زبان انگلیسی (پیش نیاز دانشگاهی),نظري,2,0,3384,,0,,,10,,1404/03/23 از 17:00 تا 18:30,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55004,زبان انگلیسی (پیش نیاز دانشگاهی),نظري,2,0,3383,,0,,,10,,1404/03/23 از 17:00 تا 18:30,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55009,ریاضیات و آمار (پیش نیاز دانشگاهی),نظري,2,0,3382,,0,,,10,,1404/03/21 از 10:00 تا 12:00,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55009,ریاضیات و آمار (پیش نیاز دانشگاهی),نظري,2,0,3381,,0,,,10,,1404/03/21 از 10:00 تا 12:00,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55009,ریاضیات و آمار (پیش نیاز دانشگاهی),نظري,2,0,3380,,0,,,10,,1404/03/21 از 10:00 تا 12:00,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
2219130011,ریاضی پیش دانشگاهی,نظري,2,0,3379,,0,,,10,,1404/03/21 از 10:00 تا 12:00,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
2219130011,ریاضی پیش دانشگاهی,نظري,2,0,3378,,0,,,10,,1404/03/21 از 10:00 تا 12:00,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
2219130011,ریاضی پیش دانشگاهی,نظري,2,0,3377,,0,,,10,,1404/03/21 از 10:00 تا 12:00,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55223,فیزیک پیش دانشگاهی,نظري,2,0,3374,,0,,,10,,1404/03/25 از 10:00 تا 12:00,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55223,فیزیک پیش دانشگاهی,نظري,2,0,3373,,0,,,10,,1404/03/25 از 10:00 تا 12:00,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55223,فیزیک پیش دانشگاهی,نظري,2,0,3372,,0,,,10,,1404/03/25 از 10:00 تا 12:00,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55223,فیزیک پیش دانشگاهی,نظري,2,0,3371,,0,,,10,,1404/03/25 از 10:00 تا 12:00,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55157,الگو (جبرانی),آزمايشگاهي,0,2,163115308,,يكشنبه از 07:30 تا 10:00,رقیه باروتی,,25,,1404/03/10 از 13:00 تا 15:00,دانشکده مهارتی -خیاطی,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي نساجي(7116335),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55037,مبانی هنرهای تجسمی (جبرانی),نظري,2,0,163115306,,دوشنبه از 16:15 تا 18:00,حکیمه دژکام,,20,,1404/03/26 از 13:00 تا 15:00,دانشکده مهارتی -303,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي نساجي(7116335),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55223,فیزیک پیش دانشگاهی,نظري,2,0,163115305,,0,,,5,,1404/03/25 از 10:00 تا 12:00,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55223,فیزیک پیش دانشگاهی,نظري,2,0,163115304,,0,,,5,,1404/03/25 از 10:00 تا 12:00,,کاردانی پیوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
